user_id,product_id,interaction_type,interaction_value,timestamp,source
HM34a518f6bbe8,HM0539723006,purchase,5,2018-10-20,hm_real_v1
HM34a518f6bbe8,HM0658030005,purchase,5,2018-10-20,hm_real_v1
HM34a518f6bbe8,HM0673799001,purchase,5,2018-10-20,hm_real_v1
HM34a518f6bbe8,HM0399223025,purchase,5,2018-10-20,hm_real_v1
HM34a518f6bbe8,HM0666448007,purchase,5,2018-10-20,hm_real_v1
HM37ea6373f2a3,HM0372860001,purchase,5,2018-10-20,hm_real_v1
HM37ea6373f2a3,HM0608776002,purchase,5,2018-10-20,hm_real_v1
HM4980d41f59f1,HM0666006004,purchase,5,2018-10-20,hm_real_v1
HM4980d41f59f1,HM0538699007,purchase,5,2018-10-20,hm_real_v1
HM4980d41f59f1,HM0637549004,purchase,5,2018-10-20,hm_real_v1
HM59203ec6d8cd,HM0673677002,purchase,5,2018-10-20,hm_real_v1
HM595a2e91a3df,HM0554450019,purchase,5,2018-10-20,hm_real_v1
HM595a2e91a3df,HM0554450001,purchase,5,2018-10-20,hm_real_v1
HM595a2e91a3df,HM0554450001,purchase,5,2018-10-20,hm_real_v1
HM595a2e91a3df,HM0554450027,purchase,5,2018-10-20,hm_real_v1
HM595a2e91a3df,HM0554450027,purchase,5,2018-10-20,hm_real_v1
HM79dbc807e08c,HM0667499001,purchase,5,2018-10-20,hm_real_v1
HM79dbc807e08c,HM0160442010,purchase,5,2018-10-20,hm_real_v1
HM82a2b9673934,HM0634426008,purchase,5,2018-10-20,hm_real_v1
HM9f12a01e2982,HM0356289021,purchase,5,2018-10-20,hm_real_v1
HMa1da6c2d239f,HM0516712001,purchase,5,2018-10-20,hm_real_v1
HMa1da6c2d239f,HM0516712001,purchase,5,2018-10-20,hm_real_v1
HMd1058ba65a32,HM0399201002,purchase,5,2018-10-20,hm_real_v1
HMd1058ba65a32,HM0399201002,purchase,5,2018-10-20,hm_real_v1
HMd190fc2dc41e,HM0186262001,purchase,5,2018-10-20,hm_real_v1
HMd190fc2dc41e,HM0536139006,purchase,5,2018-10-20,hm_real_v1
HMd190fc2dc41e,HM0316441024,purchase,5,2018-10-20,hm_real_v1
HMd190fc2dc41e,HM0565379001,purchase,5,2018-10-20,hm_real_v1
HMd190fc2dc41e,HM0554598001,purchase,5,2018-10-20,hm_real_v1
HMd190fc2dc41e,HM0108775015,purchase,5,2018-10-20,hm_real_v1
HMd190fc2dc41e,HM0108775015,purchase,5,2018-10-20,hm_real_v1
HM1317cd10b446,HM0681657001,purchase,5,2018-10-21,hm_real_v1
HM1317cd10b446,HM0634426008,purchase,5,2018-10-21,hm_real_v1
HM13d89f080980,HM0661794001,purchase,5,2018-10-21,hm_real_v1
HM1a38aa46a24c,HM0666448007,purchase,5,2018-10-21,hm_real_v1
HM307e6d5a7e02,HM0305931001,purchase,5,2018-10-21,hm_real_v1
HM307e6d5a7e02,HM0305931001,purchase,5,2018-10-21,hm_real_v1
HM307e6d5a7e02,HM0305931001,purchase,5,2018-10-21,hm_real_v1
HM307e6d5a7e02,HM0179208001,purchase,5,2018-10-21,hm_real_v1
HM307e6d5a7e02,HM0148033001,purchase,5,2018-10-21,hm_real_v1
HM310b2a653ecc,HM0559634002,purchase,5,2018-10-21,hm_real_v1
HM310b2a653ecc,HM0188183001,purchase,5,2018-10-21,hm_real_v1
HM310b2a653ecc,HM0625939002,purchase,5,2018-10-21,hm_real_v1
HM3968416abd95,HM0643985001,purchase,5,2018-10-21,hm_real_v1
HM3968416abd95,HM0618800001,purchase,5,2018-10-21,hm_real_v1
HM3a4b5dcc9337,HM0562245018,purchase,5,2018-10-21,hm_real_v1
HM3a4b5dcc9337,HM0562245018,purchase,5,2018-10-21,hm_real_v1
HM3a4b5dcc9337,HM0562245018,purchase,5,2018-10-21,hm_real_v1
HM3a4b5dcc9337,HM0519583008,purchase,5,2018-10-21,hm_real_v1
HM3a4b5dcc9337,HM0519583008,purchase,5,2018-10-21,hm_real_v1
HM3a4b5dcc9337,HM0519583008,purchase,5,2018-10-21,hm_real_v1
HM3e52ed7ae405,HM0554772003,purchase,5,2018-10-21,hm_real_v1
HM3e52ed7ae405,HM0554772002,purchase,5,2018-10-21,hm_real_v1
HM3e94c4e71dbe,HM0610776002,purchase,5,2018-10-21,hm_real_v1
HM3e94c4e71dbe,HM0583534009,purchase,5,2018-10-21,hm_real_v1
HM3e94c4e71dbe,HM0565379004,purchase,5,2018-10-21,hm_real_v1
HM3e94c4e71dbe,HM0501820003,purchase,5,2018-10-21,hm_real_v1
HM3e94c4e71dbe,HM0565379001,purchase,5,2018-10-21,hm_real_v1
HM4f75f83da871,HM0605690001,purchase,5,2018-10-21,hm_real_v1
HM4f75f83da871,HM0542464001,purchase,5,2018-10-21,hm_real_v1
HM4f75f83da871,HM0591088001,purchase,5,2018-10-21,hm_real_v1
HM701c7ebdf2de,HM0399201005,purchase,5,2018-10-21,hm_real_v1
HM701c7ebdf2de,HM0399136004,purchase,5,2018-10-21,hm_real_v1
HM71986b564f1a,HM0501820003,purchase,5,2018-10-21,hm_real_v1
HM71986b564f1a,HM0532578010,purchase,5,2018-10-21,hm_real_v1
HM71986b564f1a,HM0501820001,purchase,5,2018-10-21,hm_real_v1
HM72d3cc57dc33,HM0524529004,purchase,5,2018-10-21,hm_real_v1
HM77b09ab5f563,HM0516903005,purchase,5,2018-10-21,hm_real_v1
HM77b09ab5f563,HM0666448007,purchase,5,2018-10-21,hm_real_v1
HM77b09ab5f563,HM0666448007,purchase,5,2018-10-21,hm_real_v1
HM77b09ab5f563,HM0666448007,purchase,5,2018-10-21,hm_real_v1
HM77b09ab5f563,HM0666448006,purchase,5,2018-10-21,hm_real_v1
HM77b09ab5f563,HM0666448006,purchase,5,2018-10-21,hm_real_v1
HM788785852edd,HM0728162002,purchase,5,2018-10-21,hm_real_v1
HM788785852edd,HM0666448007,purchase,5,2018-10-21,hm_real_v1
HM7aab0e890b72,HM0673799001,purchase,5,2018-10-21,hm_real_v1
HM7aab0e890b72,HM0673799001,purchase,5,2018-10-21,hm_real_v1
HM7aab0e890b72,HM0664319001,purchase,5,2018-10-21,hm_real_v1
HM7aab0e890b72,HM0599502001,purchase,5,2018-10-21,hm_real_v1
HM7aab0e890b72,HM0599502001,purchase,5,2018-10-21,hm_real_v1
HM822f2dcd21c8,HM0657510001,purchase,5,2018-10-21,hm_real_v1
HM822f2dcd21c8,HM0657510001,purchase,5,2018-10-21,hm_real_v1
HM822f2dcd21c8,HM0455832001,purchase,5,2018-10-21,hm_real_v1
HM89a7d47e04be,HM0399136027,purchase,5,2018-10-21,hm_real_v1
HM89a7d47e04be,HM0399136004,purchase,5,2018-10-21,hm_real_v1
HM89a7d47e04be,HM0611221005,purchase,5,2018-10-21,hm_real_v1
HM9085c0a97316,HM0569562005,purchase,5,2018-10-21,hm_real_v1
HM9085c0a97316,HM0569562005,purchase,5,2018-10-21,hm_real_v1
HM9085c0a97316,HM0464297007,purchase,5,2018-10-21,hm_real_v1
HM9085c0a97316,HM0464297007,purchase,5,2018-10-21,hm_real_v1
HM9085c0a97316,HM0464297007,purchase,5,2018-10-21,hm_real_v1
HMbe1981ab818c,HM0573085020,purchase,5,2018-10-21,hm_real_v1
HMd653802971d0,HM0401044004,purchase,5,2018-10-21,hm_real_v1
HMd693e4e0a283,HM0562245034,purchase,5,2018-10-21,hm_real_v1
HMf8f36c2ae8db,HM0542533001,purchase,5,2018-10-21,hm_real_v1
HMf8f36c2ae8db,HM0542533001,purchase,5,2018-10-21,hm_real_v1
HM0b8b3548dd63,HM0599502001,purchase,5,2018-10-22,hm_real_v1
HM0b8b3548dd63,HM0637673005,purchase,5,2018-10-22,hm_real_v1
HM0b8b3548dd63,HM0711440001,purchase,5,2018-10-22,hm_real_v1
HM0b8b3548dd63,HM0573085020,purchase,5,2018-10-22,hm_real_v1
HM14e280308365,HM0399136004,purchase,5,2018-10-22,hm_real_v1
HM14e280308365,HM0399136004,purchase,5,2018-10-22,hm_real_v1
HM14e280308365,HM0399136004,purchase,5,2018-10-22,hm_real_v1
HM14e280308365,HM0399136004,purchase,5,2018-10-22,hm_real_v1
HM14e280308365,HM0399136004,purchase,5,2018-10-22,hm_real_v1
HM14e280308365,HM0399136004,purchase,5,2018-10-22,hm_real_v1
HM14e280308365,HM0399201005,purchase,5,2018-10-22,hm_real_v1
HM14e280308365,HM0399201005,purchase,5,2018-10-22,hm_real_v1
HM18f16cbf41bd,HM0622600002,purchase,5,2018-10-22,hm_real_v1
HM1a38aa46a24c,HM0666448007,purchase,5,2018-10-22,hm_real_v1
HM24588f9d916f,HM0484398001,purchase,5,2018-10-22,hm_real_v1
HM24588f9d916f,HM0484398001,purchase,5,2018-10-22,hm_real_v1
HM3bd60df62a4e,HM0662948003,purchase,5,2018-10-22,hm_real_v1
HM4ecdc3a30056,HM0554450004,purchase,5,2018-10-22,hm_real_v1
HM4ecdc3a30056,HM0673901001,purchase,5,2018-10-22,hm_real_v1
HM4ecdc3a30056,HM0673901001,purchase,5,2018-10-22,hm_real_v1
HM4ecdc3a30056,HM0554450027,purchase,5,2018-10-22,hm_real_v1
HM4ecdc3a30056,HM0554450027,purchase,5,2018-10-22,hm_real_v1
HM5edd5a48e589,HM0688873001,purchase,5,2018-10-22,hm_real_v1
HM5edd5a48e589,HM0678715001,purchase,5,2018-10-22,hm_real_v1
HM5edd5a48e589,HM0634426008,purchase,5,2018-10-22,hm_real_v1
HM6ad2c5538d44,HM0399223001,purchase,5,2018-10-22,hm_real_v1
HM6ad2c5538d44,HM0399223001,purchase,5,2018-10-22,hm_real_v1
HM6ad2c5538d44,HM0399201005,purchase,5,2018-10-22,hm_real_v1
HM6ad2c5538d44,HM0399201005,purchase,5,2018-10-22,hm_real_v1
HM79dbc807e08c,HM0399136027,purchase,5,2018-10-22,hm_real_v1
HM79dbc807e08c,HM0399136027,purchase,5,2018-10-22,hm_real_v1
HM79dbc807e08c,HM0399136027,purchase,5,2018-10-22,hm_real_v1
HM7f6001be8053,HM0529953007,purchase,5,2018-10-22,hm_real_v1
HM9a268b4dd18d,HM0524825011,purchase,5,2018-10-22,hm_real_v1
HM9a268b4dd18d,HM0524825011,purchase,5,2018-10-22,hm_real_v1
HM9a268b4dd18d,HM0573716012,purchase,5,2018-10-22,hm_real_v1
HMa095b860f118,HM0316441024,purchase,5,2018-10-22,hm_real_v1
HMa095b860f118,HM0316441024,purchase,5,2018-10-22,hm_real_v1
HMa8d14751a68b,HM0562245015,purchase,5,2018-10-22,hm_real_v1
HMa8d14751a68b,HM0562245039,purchase,5,2018-10-22,hm_real_v1
HMa8d14751a68b,HM0562245034,purchase,5,2018-10-22,hm_real_v1
HMc744f7306f23,HM0399136027,purchase,5,2018-10-22,hm_real_v1
HMd1b3f138037f,HM0591088001,purchase,5,2018-10-22,hm_real_v1
HMd1b3f138037f,HM0591088001,purchase,5,2018-10-22,hm_real_v1
HMf99c2d9d3050,HM0532578010,purchase,5,2018-10-22,hm_real_v1
HMf99c2d9d3050,HM0532578010,purchase,5,2018-10-22,hm_real_v1
HM06d23b72cac1,HM0312878001,purchase,5,2018-10-23,hm_real_v1
HM1c07bff4f7d9,HM0660599002,purchase,5,2018-10-23,hm_real_v1
HM20f0d4307032,HM0673638001,purchase,5,2018-10-23,hm_real_v1
HM20f0d4307032,HM0673638001,purchase,5,2018-10-23,hm_real_v1
HM2df54f0d0653,HM0547780002,purchase,5,2018-10-23,hm_real_v1
HM2df54f0d0653,HM0673677002,purchase,5,2018-10-23,hm_real_v1
HM30d1e9b6378a,HM0666448007,purchase,5,2018-10-23,hm_real_v1
HM30d1e9b6378a,HM0662948003,purchase,5,2018-10-23,hm_real_v1
HM30d1e9b6378a,HM0516903005,purchase,5,2018-10-23,hm_real_v1
HM30d1e9b6378a,HM0562245042,purchase,5,2018-10-23,hm_real_v1
HM3a4b5dcc9337,HM0519583008,purchase,5,2018-10-23,hm_real_v1
HM3a4b5dcc9337,HM0519583008,purchase,5,2018-10-23,hm_real_v1
HM3a4b5dcc9337,HM0519583008,purchase,5,2018-10-23,hm_real_v1
HM3b9dd61ce941,HM0636938001,purchase,5,2018-10-23,hm_real_v1
HM4eecca53793a,HM0688873005,purchase,5,2018-10-23,hm_real_v1
HM4eecca53793a,HM0399256001,purchase,5,2018-10-23,hm_real_v1
HM50971a22fd83,HM0678715001,purchase,5,2018-10-23,hm_real_v1
HM50971a22fd83,HM0624632002,purchase,5,2018-10-23,hm_real_v1
HM50971a22fd83,HM0662948003,purchase,5,2018-10-23,hm_real_v1
HM50971a22fd83,HM0573085020,purchase,5,2018-10-23,hm_real_v1
HM5a68602b38e6,HM0562245039,purchase,5,2018-10-23,hm_real_v1
HM5b6109718ca6,HM0636455003,purchase,5,2018-10-23,hm_real_v1
HM5b6109718ca6,HM0636455003,purchase,5,2018-10-23,hm_real_v1
HM5e7ab5e90257,HM0639192002,purchase,5,2018-10-23,hm_real_v1
HM653ae944ef97,HM0573085020,purchase,5,2018-10-23,hm_real_v1
HM6774e9109c2b,HM0666006004,purchase,5,2018-10-23,hm_real_v1
HM6881f635c5be,HM0108775015,purchase,5,2018-10-23,hm_real_v1
HM6881f635c5be,HM0108775015,purchase,5,2018-10-23,hm_real_v1
HM6881f635c5be,HM0108775015,purchase,5,2018-10-23,hm_real_v1
HM6881f635c5be,HM0355072001,purchase,5,2018-10-23,hm_real_v1
HM6881f635c5be,HM0355072001,purchase,5,2018-10-23,hm_real_v1
HM6881f635c5be,HM0355072001,purchase,5,2018-10-23,hm_real_v1
HM6c47af9a8924,HM0562245059,purchase,5,2018-10-23,hm_real_v1
HM6c47af9a8924,HM0562245034,purchase,5,2018-10-23,hm_real_v1
HM7f11fb35bd9f,HM0622958003,purchase,5,2018-10-23,hm_real_v1
HM85f58c5190db,HM0565379001,purchase,5,2018-10-23,hm_real_v1
HM85f58c5190db,HM0536139006,purchase,5,2018-10-23,hm_real_v1
HM85f58c5190db,HM0564787001,purchase,5,2018-10-23,hm_real_v1
HM85f58c5190db,HM0625939003,purchase,5,2018-10-23,hm_real_v1
HM89a7d47e04be,HM0399136027,purchase,5,2018-10-23,hm_real_v1
HM89a7d47e04be,HM0399136027,purchase,5,2018-10-23,hm_real_v1
HM89a7d47e04be,HM0399136004,purchase,5,2018-10-23,hm_real_v1
HM89a7d47e04be,HM0611221005,purchase,5,2018-10-23,hm_real_v1
HM91e5e7986aed,HM0666006004,purchase,5,2018-10-23,hm_real_v1
HM96d0bb2f832a,HM0316441024,purchase,5,2018-10-23,hm_real_v1
HM96d0bb2f832a,HM0537346013,purchase,5,2018-10-23,hm_real_v1
HM96d0bb2f832a,HM0537346013,purchase,5,2018-10-23,hm_real_v1
HMa3a49e164a72,HM0662948003,purchase,5,2018-10-23,hm_real_v1
HMa3a49e164a72,HM0662948003,purchase,5,2018-10-23,hm_real_v1
HMbeb7d9794849,HM0111593001,purchase,5,2018-10-23,hm_real_v1
HMbeb7d9794849,HM0111593001,purchase,5,2018-10-23,hm_real_v1
HMbeb7d9794849,HM0111593001,purchase,5,2018-10-23,hm_real_v1
HMbeb7d9794849,HM0547365003,purchase,5,2018-10-23,hm_real_v1
HMc61f12c1fd30,HM0372860001,purchase,5,2018-10-23,hm_real_v1
HMc61f12c1fd30,HM0108775015,purchase,5,2018-10-23,hm_real_v1
HMd61c51783828,HM0399087001,purchase,5,2018-10-23,hm_real_v1
HMd61c51783828,HM0399087001,purchase,5,2018-10-23,hm_real_v1
HMd61c51783828,HM0539723001,purchase,5,2018-10-23,hm_real_v1
HMd61c51783828,HM0399136009,purchase,5,2018-10-23,hm_real_v1
HMd61c51783828,HM0399136009,purchase,5,2018-10-23,hm_real_v1
HMd61c51783828,HM0573085028,purchase,5,2018-10-23,hm_real_v1
HMd61c51783828,HM0573085028,purchase,5,2018-10-23,hm_real_v1
HMeb468091aef3,HM0537346022,purchase,5,2018-10-23,hm_real_v1
HMeb468091aef3,HM0537346022,purchase,5,2018-10-23,hm_real_v1
HMee8fb772f10a,HM0554772003,purchase,5,2018-10-23,hm_real_v1
HMee8fb772f10a,HM0554772003,purchase,5,2018-10-23,hm_real_v1
HMee8fb772f10a,HM0573085010,purchase,5,2018-10-23,hm_real_v1
HMee8fb772f10a,HM0660599004,purchase,5,2018-10-23,hm_real_v1
HMee8fb772f10a,HM0573085020,purchase,5,2018-10-23,hm_real_v1
HMee8fb772f10a,HM0636323005,purchase,5,2018-10-23,hm_real_v1
HMf7e229f56811,HM0554450004,purchase,5,2018-10-23,hm_real_v1
HMf7e229f56811,HM0554450004,purchase,5,2018-10-23,hm_real_v1
HMf7e229f56811,HM0554450027,purchase,5,2018-10-23,hm_real_v1
HMf7e229f56811,HM0554450027,purchase,5,2018-10-23,hm_real_v1
HMf7e229f56811,HM0519583008,purchase,5,2018-10-23,hm_real_v1
HMf7e229f56811,HM0519583008,purchase,5,2018-10-23,hm_real_v1
HMf7e229f56811,HM0554450005,purchase,5,2018-10-23,hm_real_v1
HMf7e229f56811,HM0554450005,purchase,5,2018-10-23,hm_real_v1
HM0a03de01a22f,HM0399136027,purchase,5,2018-10-24,hm_real_v1
HM0a03de01a22f,HM0524061003,purchase,5,2018-10-24,hm_real_v1
HM0a03de01a22f,HM0160442007,purchase,5,2018-10-24,hm_real_v1
HM0a03de01a22f,HM0539723007,purchase,5,2018-10-24,hm_real_v1
HM0a03de01a22f,HM0573085010,purchase,5,2018-10-24,hm_real_v1
HM0a03de01a22f,HM0573085010,purchase,5,2018-10-24,hm_real_v1
HM0aa2639de115,HM0524061003,purchase,5,2018-10-24,hm_real_v1
HM0aa2639de115,HM0666006006,purchase,5,2018-10-24,hm_real_v1
HM0ed57b1fd7a9,HM0507910004,purchase,5,2018-10-24,hm_real_v1
HM0ed57b1fd7a9,HM0507910004,purchase,5,2018-10-24,hm_real_v1
HM26fbbc7fb66c,HM0532578010,purchase,5,2018-10-24,hm_real_v1
HM29e5dbb956e0,HM0537346024,purchase,5,2018-10-24,hm_real_v1
HM29e5dbb956e0,HM0316441001,purchase,5,2018-10-24,hm_real_v1
HM29e5dbb956e0,HM0316441001,purchase,5,2018-10-24,hm_real_v1
HM29e5dbb956e0,HM0637549001,purchase,5,2018-10-24,hm_real_v1
HM29e5dbb956e0,HM0661306005,purchase,5,2018-10-24,hm_real_v1
HM2a27e4f65c30,HM0562245039,purchase,5,2018-10-24,hm_real_v1
HM3bd60df62a4e,HM0662948003,purchase,5,2018-10-24,hm_real_v1
HM3bd60df62a4e,HM0160442043,purchase,5,2018-10-24,hm_real_v1
HM3bd60df62a4e,HM0297067002,purchase,5,2018-10-24,hm_real_v1
HM3e94c4e71dbe,HM0554450004,purchase,5,2018-10-24,hm_real_v1
HM3e94c4e71dbe,HM0554450004,purchase,5,2018-10-24,hm_real_v1
HM3e94c4e71dbe,HM0554450019,purchase,5,2018-10-24,hm_real_v1
HM3e94c4e71dbe,HM0554450019,purchase,5,2018-10-24,hm_real_v1
HM418835161008,HM0537346022,purchase,5,2018-10-24,hm_real_v1
HM418835161008,HM0537346022,purchase,5,2018-10-24,hm_real_v1
HM418835161008,HM0537346022,purchase,5,2018-10-24,hm_real_v1
HM497409d88325,HM0524061003,purchase,5,2018-10-24,hm_real_v1
HM497409d88325,HM0658298001,purchase,5,2018-10-24,hm_real_v1
HM58388c01c7fd,HM0688873001,purchase,5,2018-10-24,hm_real_v1
HM58388c01c7fd,HM0688873001,purchase,5,2018-10-24,hm_real_v1
HM5998cee76f6c,HM0583534002,purchase,5,2018-10-24,hm_real_v1
HM5998cee76f6c,HM0243613004,purchase,5,2018-10-24,hm_real_v1
HM5a68602b38e6,HM0562245039,purchase,5,2018-10-24,hm_real_v1
HM6ad2c5538d44,HM0399223001,purchase,5,2018-10-24,hm_real_v1
HM6ad2c5538d44,HM0399223001,purchase,5,2018-10-24,hm_real_v1
HM6e378d7d9f03,HM0399223001,purchase,5,2018-10-24,hm_real_v1
HM7f11fb35bd9f,HM0677930015,purchase,5,2018-10-24,hm_real_v1
HM7f11fb35bd9f,HM0677930015,purchase,5,2018-10-24,hm_real_v1
HM7f11fb35bd9f,HM0677930015,purchase,5,2018-10-24,hm_real_v1
HM7fa8a3258ead,HM0554450027,purchase,5,2018-10-24,hm_real_v1
HM7fa8a3258ead,HM0554450005,purchase,5,2018-10-24,hm_real_v1
HM82a2b9673934,HM0189626001,purchase,5,2018-10-24,hm_real_v1
HM86650ddf1386,HM0507910001,purchase,5,2018-10-24,hm_real_v1
HM86650ddf1386,HM0524825013,purchase,5,2018-10-24,hm_real_v1
HM86650ddf1386,HM0524825013,purchase,5,2018-10-24,hm_real_v1
HM94304b03ce46,HM0399201020,purchase,5,2018-10-24,hm_real_v1
HM94304b03ce46,HM0399201020,purchase,5,2018-10-24,hm_real_v1
HM94304b03ce46,HM0399201020,purchase,5,2018-10-24,hm_real_v1
HM950159306933,HM0399136011,purchase,5,2018-10-24,hm_real_v1
HM950159306933,HM0399136011,purchase,5,2018-10-24,hm_real_v1
HM98e6d2f440e7,HM0615141002,purchase,5,2018-10-24,hm_real_v1
HM9dbc055471e6,HM0562252010,purchase,5,2018-10-24,hm_real_v1
HM9dbc055471e6,HM0562252010,purchase,5,2018-10-24,hm_real_v1
HMa095b860f118,HM0316441024,purchase,5,2018-10-24,hm_real_v1
HMa095b860f118,HM0316441001,purchase,5,2018-10-24,hm_real_v1
HMa095b860f118,HM0316441001,purchase,5,2018-10-24,hm_real_v1
HMb59a2aa643e2,HM0512251003,purchase,5,2018-10-24,hm_real_v1
HMb59a2aa643e2,HM0512251003,purchase,5,2018-10-24,hm_real_v1
HMb59a2aa643e2,HM0591088001,purchase,5,2018-10-24,hm_real_v1
HMb59a2aa643e2,HM0484398001,purchase,5,2018-10-24,hm_real_v1
HMceb196d7b61d,HM0666006006,purchase,5,2018-10-24,hm_real_v1
HMceb196d7b61d,HM0666006004,purchase,5,2018-10-24,hm_real_v1
HMd3b5f70ec21a,HM0559634002,purchase,5,2018-10-24,hm_real_v1
HMd693e4e0a283,HM0666006006,purchase,5,2018-10-24,hm_real_v1
HMd7951ef0b319,HM0649437002,purchase,5,2018-10-24,hm_real_v1
HMd7951ef0b319,HM0649437002,purchase,5,2018-10-24,hm_real_v1
HMded9357d33fe,HM0189616008,purchase,5,2018-10-24,hm_real_v1
HMeeff2435dc9b,HM0399087001,purchase,5,2018-10-24,hm_real_v1
HMeeff2435dc9b,HM0537346026,purchase,5,2018-10-24,hm_real_v1
HMeeff2435dc9b,HM0537346026,purchase,5,2018-10-24,hm_real_v1
HMeeff2435dc9b,HM0562245001,purchase,5,2018-10-24,hm_real_v1
HMeeff2435dc9b,HM0658030001,purchase,5,2018-10-24,hm_real_v1
HMeeff2435dc9b,HM0656719005,purchase,5,2018-10-24,hm_real_v1
HMeeff2435dc9b,HM0399087015,purchase,5,2018-10-24,hm_real_v1
HMf910f9605fd6,HM0554450019,purchase,5,2018-10-24,hm_real_v1
HMf910f9605fd6,HM0554450019,purchase,5,2018-10-24,hm_real_v1
HMf99c2d9d3050,HM0589222001,purchase,5,2018-10-24,hm_real_v1
HM02703e242da3,HM0573716002,purchase,5,2018-10-25,hm_real_v1
HM02703e242da3,HM0573716002,purchase,5,2018-10-25,hm_real_v1
HM02703e242da3,HM0573716012,purchase,5,2018-10-25,hm_real_v1
HM02703e242da3,HM0573716012,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM04dab48e5805,HM0568597006,purchase,5,2018-10-25,hm_real_v1
HM1320d4b3dd64,HM0591334003,purchase,5,2018-10-25,hm_real_v1
HM1320d4b3dd64,HM0673677004,purchase,5,2018-10-25,hm_real_v1
HM1320d4b3dd64,HM0673677004,purchase,5,2018-10-25,hm_real_v1
HM13364ff15c98,HM0667499001,purchase,5,2018-10-25,hm_real_v1
HM13364ff15c98,HM0636455003,purchase,5,2018-10-25,hm_real_v1
HM13364ff15c98,HM0636455003,purchase,5,2018-10-25,hm_real_v1
HM1af829a8acc6,HM0568601006,purchase,5,2018-10-25,hm_real_v1
HM1af829a8acc6,HM0568601006,purchase,5,2018-10-25,hm_real_v1
HM263dc57a3d3e,HM0399136004,purchase,5,2018-10-25,hm_real_v1
HM263dc57a3d3e,HM0399136004,purchase,5,2018-10-25,hm_real_v1
HM263dc57a3d3e,HM0399136047,purchase,5,2018-10-25,hm_real_v1
HM263dc57a3d3e,HM0399136047,purchase,5,2018-10-25,hm_real_v1
HM2de789339240,HM0666006004,purchase,5,2018-10-25,hm_real_v1
HM2de789339240,HM0666006004,purchase,5,2018-10-25,hm_real_v1
HM2ebd26a092bc,HM0160442007,purchase,5,2018-10-25,hm_real_v1
HM30d1e9b6378a,HM0529008026,purchase,5,2018-10-25,hm_real_v1
HM30d1e9b6378a,HM0562245006,purchase,5,2018-10-25,hm_real_v1
HM30d1e9b6378a,HM0666448006,purchase,5,2018-10-25,hm_real_v1
HM30d1e9b6378a,HM0562245004,purchase,5,2018-10-25,hm_real_v1
HM30d1e9b6378a,HM0629420001,purchase,5,2018-10-25,hm_real_v1
HM3596fdc41c8c,HM0554598001,purchase,5,2018-10-25,hm_real_v1
HM3596fdc41c8c,HM0554598001,purchase,5,2018-10-25,hm_real_v1
HM3596fdc41c8c,HM0610776002,purchase,5,2018-10-25,hm_real_v1
HM3596fdc41c8c,HM0610776002,purchase,5,2018-10-25,hm_real_v1
HM3596fdc41c8c,HM0108775015,purchase,5,2018-10-25,hm_real_v1
HM3596fdc41c8c,HM0108775015,purchase,5,2018-10-25,hm_real_v1
HM3ad1936f7d88,HM0399223001,purchase,5,2018-10-25,hm_real_v1
HM515063086d89,HM0673901003,purchase,5,2018-10-25,hm_real_v1
HM515063086d89,HM0487827009,purchase,5,2018-10-25,hm_real_v1
HM515063086d89,HM0539723006,purchase,5,2018-10-25,hm_real_v1
HM5b5377706589,HM0615141001,purchase,5,2018-10-25,hm_real_v1
HM5b5377706589,HM0253448001,purchase,5,2018-10-25,hm_real_v1
HM5b5377706589,HM0615141002,purchase,5,2018-10-25,hm_real_v1
HM5b5377706589,HM0297067002,purchase,5,2018-10-25,hm_real_v1
HM5e947a93631f,HM0507910001,purchase,5,2018-10-25,hm_real_v1
HM5e947a93631f,HM0591334003,purchase,5,2018-10-25,hm_real_v1
HM9a268b4dd18d,HM0524825011,purchase,5,2018-10-25,hm_real_v1
HM9a268b4dd18d,HM0573716012,purchase,5,2018-10-25,hm_real_v1
